Departure,Return,Departure_station_id,Departure_station_name,Return_station_id,Return_station_name,Covered_distance,Duration
2021-05-31T21:32:35,2021-05-31T21:48:02,226,Lepolantie,220,Ida Aalbergin tie,2693,922
2021-05-31T21:32:35,2021-05-31T21:37:49,121,Vilhonvuorenkatu,123,Näkinsilta,1025,309
2021-05-31T21:32:30,2021-05-31T21:44:07,30,Itämerentori,50,Melkonkuja,3040,692
2021-05-31T21:32:28,2021-05-31T21:43:14,596,Toppelundinportti,603,Matinlahdenranta,2415,642
2021-05-31T21:32:04,2021-05-31T21:59:40,559,Pohjankulma,571,Tapiolan urheilupuisto,987,1654
2021-05-31T21:32:00,2021-05-31T21:36:20,75,Korjaamo,38,Töölöntori,635,255
2021-05-31T21:32:00,2021-05-31T21:41:01,329,Kurkimäki,336,Kivikonlaita,1904,537
2021-05-31T21:31:57,2021-05-31T21:38:12,45,Brahen kenttä,39,Ooppera,1496,371
2021-05-31T21:31:42,2021-05-31T22:15:50,595,Westendintie,1,Kaivopuisto,10542,2644
2021-05-31T21:31:41,2021-05-31T21:39:28,147,Käpylän asema,141,Intiankatu,1850,462
2021-05-31T21:31:27,2021-05-31T21:54:43,25,Narinkka,96,Huopalahdentie,5010,1396
2021-05-31T21:31:19,2021-05-31T21:42:12,637,Ruomelantie,649,Lystimäensilta,2057,652
2021-05-31T21:31:14,2021-05-31T21:41:31,127,Teurastamo,46,Diakoniapuisto,1936,615
2021-05-31T21:31:13,2021-05-31T21:36:46,64,Tyynenmerenkatu,6,Hietalahdentori,1188,334
2021-05-31T21:30:50,2021-05-31T23:43:54,88,Kiskontie,37,Töölönkatu,3096,739
2021-05-31T21:30:36,2021-05-31T21:39:13,147,Käpylän asema,232,Oulunkylän asema,1680,512
2021-05-31T21:30:27,2021-05-31T21:38:41,147,Käpylän asema,232,Oulunkylän asema,1594,489
2021-05-31T21:30:15,2021-05-31T21:37:26,563,Mankkaanlaaksontie,573,Urheilupuisto (M),1690,427
2021-05-31T21:30:12,2021-05-31T23:00:04,19,Rautatientori / itä,141,Intiankatu,8684,5388
2021-05-31T21:29:56,2021-05-31T21:31:13,162,Leppäsuonaukio,162,Leppäsuonaukio,51,72
2021-05-31T21:29:53,2021-05-31T21:38:45,72,Eteläinen Hesperiankatu,82,Töölöntulli,1984,528
2021-05-31T21:29:32,2021-05-31T21:52:15,142,Koskelantie,150,Töölönlahden puisto,4751,1359
2021-05-31T21:29:30,2021-05-31T21:45:16,211,Haagan tori,226,Lepolantie,4028,942
2021-05-31T21:29:28,2021-05-31T21:36:27,547,Jämeräntaival,529,Keilaniemi (M),1739,414
2021-05-31T21:29:22,2021-05-31T21:53:33,219,Näyttelijäntie,96,Huopalahdentie,4821,1449
2021-05-31T21:29:14,2021-05-31T21:39:49,126,Kalasatama (M),138,Arabiankatu,2617,631
2021-05-31T21:29:09,2021-05-31T21:33:21,538,Hagalundinpuisto,525,Mäntyviita,724,247
2021-05-31T21:29:06,2021-05-31T21:33:50,77,Nordenskiöldinaukio,72,Eteläinen Hesperiankatu,1163,280
2021-05-31T21:29:01,2021-05-31T21:43:00,319,Purjetie,305,Kalkkihiekantie,2313,834
2021-05-31T21:28:57,2021-05-31T21:41:39,59,Salmisaarenranta,68,Albertinkatu,2368,757
2021-05-31T21:28:52,2021-05-31T21:41:17,30,Itämerentori,51,Itälahdenkatu,2857,744
2021-05-31T21:28:41,2021-05-31T21:35:11,114,Ratapihantie,119,Gebhardinaukio,1210,385
2021-05-31T21:28:20,2021-05-31T21:40:49,78,Messeniuksenkatu,149,Toinen linja,2070,745
2021-05-31T21:28:18,2021-05-31T21:52:50,87,Kustaankatu,43,Karhupuisto,1135,1468
2021-05-31T21:28:11,2021-05-31T21:28:32,30,Itämerentori,30,Itämerentori,0,20
2021-05-31T21:28:09,2021-05-31T21:48:09,20,Kaisaniemenpuisto,136,Sofianlehdonkatu,4000,1196
2021-05-31T21:27:57,2021-05-31T21:46:54,625,Suomenlahdentie,503,Keilalahti,5644,1137
2021-05-31T21:27:43,2021-05-31T21:34:49,9,Erottajan aukio,70,Sammonpuistikko,1492,421
2021-05-31T21:27:27,2021-05-31T21:33:45,250,Reiherintie,405,Jollas,971,373
2021-05-31T21:27:09,2021-05-31T21:41:54,41,Ympyrätalo,26,Kamppi (M),2250,879
2021-05-31T21:26:55,2021-05-31T21:42:44,625,Suomenlahdentie,653,Lukutori,4081,944
2021-05-31T21:26:51,2021-05-31T21:41:27,27,Eerikinkatu,30,Itämerentori,1915,872
2021-05-31T21:26:07,2021-05-31T21:35:14,147,Käpylän asema,204,A.I. Virtasen aukio,2172,542
2021-05-31T21:25:55,2021-05-31T21:41:11,201,Länsisatamankuja,50,Melkonkuja,2922,912
2021-05-31T21:25:52,2021-05-31T21:32:38,133,Paavalinpuisto,117,Brahen puistikko,1180,401
2021-05-31T21:25:51,2021-05-31T21:29:31,59,Salmisaarenranta,58,Lauttasaarensilta,969,214
2021-05-31T21:25:46,2021-05-31T21:32:48,133,Paavalinpuisto,117,Brahen puistikko,1151,418
2021-05-31T21:25:42,2021-05-31T21:41:05,239,Viikin tiedepuisto,148,Juhana Herttuan tie,3431,923
2021-05-31T21:25:32,2021-05-31T21:47:07,511,Sateentie,623,Nelikkotie,4326,1291
2021-05-31T21:25:29,2021-06-01T09:49:08,6,Hietalahdentori,75,Korjaamo,3103,44615
2021-05-31T21:25:26,2021-05-31T21:35:02,32,Eläinmuseo,149,Toinen linja,1970,571
2021-05-31T21:24:58,2021-05-31T21:43:28,85,Jalavatie,220,Ida Aalbergin tie,4723,1108
2021-05-31T21:24:56,2021-05-31T21:39:03,201,Länsisatamankuja,51,Itälahdenkatu,3110,846
2021-05-31T21:24:53,2021-05-31T21:35:16,59,Salmisaarenranta,26,Kamppi (M),2011,619
2021-05-31T21:24:47,2021-05-31T21:27:25,319,Purjetie,318,Vuosaaren puistopolku,532,153
2021-05-31T21:24:33,2021-05-31T21:28:58,126,Kalasatama (M),122,Lintulahdenkatu,1141,261
2021-05-31T21:24:28,2021-05-31T21:52:41,531,Keilaranta,617,Tiistinkallio,7767,1692
2021-05-31T21:24:11,2021-05-31T22:20:26,22,Rautatientori / länsi,57,Lauttasaaren ostoskeskus,3914,3370
2021-05-31T21:23:56,2021-05-31T21:47:18,263,Herttoniemen kirkko,149,Toinen linja,6217,1399
2021-05-31T21:23:04,2021-05-31T21:31:00,20,Kaisaniemenpuisto,202,Merihaka,2009,470
2021-05-31T21:22:46,2021-05-31T21:37:26,240,Viikin normaalikoulu,284,Myllypuro (M),3647,876
2021-05-31T21:22:41,2021-05-31T21:34:00,76,Olympiastadion,86,Kuusitie,1858,675
2021-05-31T21:22:30,2021-05-31T21:40:03,715,Komentajankatu,711,Kirjurinkuja,3863,1049
2021-05-31T21:22:26,2021-05-31T21:30:17,82,Töölöntulli,107,Tenholantie,1521,467
2021-05-31T21:22:20,2021-05-31T21:29:25,9,Erottajan aukio,35,Cygnaeuksenkatu,1331,421
2021-05-31T21:21:58,2021-05-31T21:36:47,209,Takomotie,89,Tilkanvierto,2895,885
2021-05-31T21:21:41,2021-05-31T21:33:19,653,Lukutori,637,Ruomelantie,2068,694
2021-05-31T21:21:37,2021-05-31T21:31:02,727,Ratsutori,707,Majurinkulma,1316,562
2021-05-31T21:21:27,2021-05-31T21:23:35,118,Fleminginkatu,116,Linnanmäki,698,127
2021-05-31T21:21:27,2021-05-31T21:24:13,575,Tontunmäentie,573,Urheilupuisto (M),406,163
2021-05-31T21:21:23,2021-05-31T21:23:14,547,Jämeräntaival,543,Otaranta,443,107
2021-05-31T21:21:19,2021-05-31T21:25:59,121,Vilhonvuorenkatu,124,Isoisänsilta,1094,275
2021-05-31T21:21:09,2021-05-31T21:27:23,244,Relanderinaukio,259,Petter Wetterin tie,1783,375
2021-05-31T21:21:04,2021-05-31T21:26:28,26,Kamppi (M),5,Sepänkatu,1454,323
2021-05-31T21:20:56,2021-05-31T21:24:36,39,Ooppera,73,Kesäkatu,948,219
2021-05-31T21:20:46,2021-05-31T21:40:40,260,Herttoniemi (M),139,Muotoilijankatu,6015,1191
2021-05-31T21:20:45,2021-05-31T21:39:04,33,Kauppakorkeakoulu,86,Kuusitie,3830,1094
2021-05-31T21:20:33,2021-05-31T21:42:58,31,Marian sairaala,31,Marian sairaala,1263,1340
2021-05-31T21:20:27,2021-05-31T21:25:31,10,Kasarmitori,67,Perämiehenkatu,1031,286
2021-05-31T21:20:08,2021-05-31T21:28:18,547,Jämeräntaival,547,Jämeräntaival,1247,488
2021-05-31T21:19:50,2021-05-31T21:27:54,543,Otaranta,525,Mäntyviita,1958,480
2021-05-31T21:19:46,2021-05-31T21:23:03,513,Hakalehto,579,Niittymaa,941,192
2021-05-31T21:19:31,2021-05-31T21:28:03,149,Toinen linja,25,Narinkka,2140,507
2021-05-31T21:19:26,2021-05-31T21:39:32,259,Petter Wetterin tie,129,Pernajantie,4514,1202
2021-05-31T21:19:11,2021-05-31T21:29:07,1,Kaivopuisto,48,Mastokatu,2432,590
2021-05-31T21:19:08,2021-05-31T21:49:05,1,Kaivopuisto,201,Länsisatamankuja,2989,1791
2021-05-31T21:19:07,2021-05-31T21:25:45,745,Leppävaaran urheilupuisto,735,Mestarinkatu,1264,397
2021-05-31T21:19:06,2021-05-31T21:35:53,78,Messeniuksenkatu,68,Albertinkatu,3912,998
2021-05-31T21:19:00,2021-05-31T21:30:25,107,Tenholantie,111,Esterinportti,1948,681
2021-05-31T21:18:20,2021-05-31T21:20:35,162,Leppäsuonaukio,33,Kauppakorkeakoulu,238,130
2021-05-31T21:17:59,2021-05-31T21:43:27,138,Arabiankatu,75,Korjaamo,4512,1525
2021-05-31T21:17:57,2021-05-31T21:29:17,18,Porthania,13,Merisotilaantori,1660,671
2021-05-31T21:17:49,2021-05-31T21:22:41,639,Itäportti,641,Komeetankatu,1039,286
2021-05-31T21:17:41,2021-05-31T21:39:52,543,Otaranta,58,Lauttasaarensilta,5303,1326
2021-05-31T21:17:28,2021-05-31T21:37:00,373,Mikkolantie,225,Maunula,2517,1168
2021-05-31T21:17:20,2021-05-31T21:36:52,265,Siilitie 9,244,Relanderinaukio,4273,1166
2021-05-31T21:17:13,2021-05-31T21:27:32,115,Venttiilikuja,36,Apollonkatu,3203,614
2021-05-31T21:17:08,2021-05-31T21:29:14,137,Arabian kauppakeskus,115,Venttiilikuja,2419,721
2021-05-31T21:17:05,2021-05-31T21:20:10,149,Toinen linja,41,Ympyrätalo,355,180
2021-05-31T21:16:53,2021-05-31T21:20:09,541,Aalto-yliopisto (M),,,,
2021-05-31T21:16:23,2021-05-31T21:26:16,150,Töölönlahden puisto,110,Maistraatintori,3129,596
2021-05-31T21:16:12,2021-05-31T21:31:51,242,Von Daehnin katu,267,Roihupelto,3493,939
2021-05-31T21:16:11,2021-05-31T21:21:09,51,Itälahdenkatu,54,Gyldenintie,1002,294
2021-05-31T21:15:45,2021-05-31T21:25:12,113,Pasilan asema,134,Haukilahdenkatu,2231,564
2021-05-31T21:15:41,2021-05-31T21:19:49,59,Salmisaarenranta,201,Länsisatamankuja,1168,243
2021-05-31T21:15:23,2021-05-31T21:23:56,135,Velodrominrinne,118,Fleminginkatu,1822,506
2021-05-31T21:15:20,2021-05-31T21:32:39,135,Velodrominrinne,134,Haukilahdenkatu,1799,1034
2021-05-31T21:14:51,2021-05-31T21:38:05,94,Laajalahden aukio,201,Länsisatamankuja,6446,1388
2021-05-31T21:14:50,2021-05-31T21:22:10,20,Kaisaniemenpuisto,4,Viiskulma,1470,437
2021-05-31T21:14:27,2021-05-31T21:22:48,86,Kuusitie,95,Munkkiniemen aukio,1553,496
2021-05-31T21:14:24,2021-05-31T21:21:49,625,Suomenlahdentie,587,Hauenkallio,1601,442
2021-05-31T21:14:20,2021-05-31T21:48:07,82,Töölöntulli,255,Laivalahden puistotie,7306,2021
2021-05-31T21:14:19,2021-05-31T21:19:52,85,Jalavatie,78,Messeniuksenkatu,916,323
2021-05-31T21:14:18,2021-05-31T21:19:37,366,Tilketori,364,Ala-Malmin tori,939,313
2021-05-31T21:14:16,2021-05-31T21:20:56,59,Salmisaarenranta,201,Länsisatamankuja,1182,394
2021-05-31T21:13:55,2021-05-31T21:28:56,9,Erottajan aukio,13,Merisotilaantori,2123,896
2021-05-31T21:13:51,2021-05-31T21:18:19,113,Pasilan asema,109,Hertanmäenkatu,1075,266
2021-05-31T21:13:46,2021-05-31T21:16:03,571,Tapiolan urheilupuisto,573,Urheilupuisto (M),694,133
2021-05-31T21:13:44,2021-05-31T21:20:40,366,Tilketori,364,Ala-Malmin tori,967,411
2021-05-31T21:13:10,2021-05-31T21:15:48,306,Kauppakeskus Columbus,304,Aurinkolahdenaukio,633,154
2021-05-31T21:13:09,2021-05-31T21:25:08,64,Tyynenmerenkatu,6,Hietalahdentori,1145,333
2021-05-31T21:12:59,2021-05-31T21:20:55,5,Sepänkatu,26,Kamppi (M),1717,470
2021-05-31T21:12:28,2021-05-31T21:19:57,114,Ratapihantie,109,Hertanmäenkatu,1335,445
2021-05-31T21:12:14,2021-05-31T21:35:56,259,Petter Wetterin tie,118,Fleminginkatu,4892,1418
2021-05-31T21:12:11,2021-05-31T21:38:16,46,Diakoniapuisto,243,Mustikkamaa,4449,1560
2021-05-31T21:12:06,2021-05-31T21:25:23,125,Arielinkatu,41,Ympyrätalo,2360,792
2021-05-31T21:12:02,2021-05-31T21:20:46,38,Töölöntori,9,Erottajan aukio,1768,518
2021-05-31T21:11:56,2021-05-31T21:17:31,129,Pernajantie,115,Venttiilikuja,1210,330
2021-05-31T21:11:44,2021-05-31T21:21:28,246,Tupasaarentie,255,Laivalahden puistotie,1439,579
2021-05-31T21:11:33,2021-06-01T08:05:36,2,Laivasillankatu,14,Senaatintori,971,39238
2021-05-31T21:11:27,2021-05-31T21:16:57,2,Laivasillankatu,4,Viiskulma,978,325
2021-05-31T21:11:19,2021-05-31T21:25:44,74,Rajasaarentie,201,Länsisatamankuja,3713,864
2021-05-31T21:11:18,2021-05-31T21:23:12,2,Laivasillankatu,26,Kamppi (M),2092,710
2021-05-31T21:11:18,2021-05-31T21:15:27,731,Leppävaarankäytävä,747,Leppävaaran uimahalli,963,245
2021-05-31T21:11:13,2021-05-31T21:41:22,65,Hernesaarenranta,133,Paavalinpuisto,7796,1807
2021-05-31T21:11:08,2021-05-31T21:45:41,110,Maistraatintori,124,Isoisänsilta,6820,2068
2021-05-31T21:11:01,2021-05-31T21:25:19,2,Laivasillankatu,29,Baana,3024,853
2021-05-31T21:10:46,2021-05-31T21:28:34,59,Salmisaarenranta,74,Rajasaarentie,3824,1064
2021-05-31T21:10:40,2021-05-31T21:18:19,705,Laajalahden keskus,551,Tietäjä,1927,455
2021-05-31T21:10:33,2021-05-31T21:18:40,243,Mustikkamaa,244,Relanderinaukio,1106,482
2021-05-31T21:10:31,2021-05-31T21:43:12,94,Laajalahden aukio,705,Laajalahden keskus,4695,1961
2021-05-31T21:10:15,2021-05-31T21:31:04,126,Kalasatama (M),44,Sörnäinen (M),1072,1244
2021-05-31T21:10:15,2021-05-31T21:31:27,67,Perämiehenkatu,201,Länsisatamankuja,1821,1267
2021-05-31T21:10:14,2021-05-31T21:15:24,126,Kalasatama (M),134,Haukilahdenkatu,1427,306
2021-05-31T21:10:11,2021-05-31T21:24:38,65,Hernesaarenranta,33,Kauppakorkeakoulu,2772,865
2021-05-31T21:10:04,2021-05-31T21:24:42,65,Hernesaarenranta,33,Kauppakorkeakoulu,2670,873
2021-05-31T21:09:53,2021-05-31T21:33:35,65,Hernesaarenranta,42,Haapaniemenkatu,6055,1422
2021-05-31T21:09:50,2021-05-31T21:18:52,251,Laajasalon ostoskeskus,259,Petter Wetterin tie,2058,537
2021-05-31T21:09:36,2021-05-31T21:37:37,94,Laajalahden aukio,94,Laajalahden aukio,888,1676
2021-05-31T21:09:32,2021-05-31T21:20:43,259,Petter Wetterin tie,125,Arielinkatu,3189,667
2021-05-31T21:09:27,2021-06-01T09:12:46,125,Arielinkatu,125,Arielinkatu,4,43393
2021-05-31T21:09:20,2021-05-31T21:25:28,125,Arielinkatu,41,Ympyrätalo,2423,963
2021-05-31T21:09:15,2021-05-31T21:33:48,226,Lepolantie,45,Brahen kenttä,6706,1472
2021-05-31T21:09:09,2021-05-31T21:18:58,121,Vilhonvuorenkatu,244,Relanderinaukio,2133,583
2021-05-31T21:09:09,2021-05-31T21:36:27,94,Laajalahden aukio,94,Laajalahden aukio,1439,1637
2021-05-31T21:08:53,2021-05-31T21:36:51,94,Laajalahden aukio,94,Laajalahden aukio,944,1678
2021-05-31T21:08:47,2021-05-31T21:13:12,118,Fleminginkatu,116,Linnanmäki,841,260
2021-05-31T21:08:12,2021-05-31T21:34:12,44,Sörnäinen (M),39,Ooppera,2232,533
2021-05-31T21:08:11,2021-05-31T21:18:18,49,Annankatu,62,Välimerenkatu,1862,603
2021-05-31T21:08:02,2021-05-31T21:43:34,543,Otaranta,541,Aalto-yliopisto (M),,
2021-05-31T21:07:55,2021-05-31T21:25:20,239,Viikin tiedepuisto,239,Viikin tiedepuisto,1211,1044
2021-05-31T21:07:52,2021-05-31T21:13:49,727,Ratsutori,711,Kirjurinkuja,1035,353
2021-05-31T21:07:46,2021-05-31T21:18:44,139,Muotoilijankatu,126,Kalasatama (M),2932,653
2021-05-31T21:07:42,2021-05-31T21:18:26,613,Matinkyläntie,637,Ruomelantie,2304,643
2021-05-31T21:07:38,2021-05-31T21:16:57,731,Leppävaarankäytävä,753,Linnuntie,1676,554
2021-05-31T21:07:27,2021-05-31T21:22:39,723,Säterinniitty,723,Säterinniitty,3410,911
2021-05-31T21:07:25,2021-05-31T21:12:56,59,Salmisaarenranta,57,Lauttasaaren ostoskeskus,1329,326
2021-05-31T21:07:20,2021-05-31T21:10:55,115,Venttiilikuja,131,Elimäenkatu,702,211
2021-05-31T21:07:17,2021-05-31T21:14:32,23,Kiasma,25,Narinkka,412,433
2021-05-31T21:06:59,2021-05-31T21:11:40,44,Sörnäinen (M),117,Brahen puistikko,998,277
2021-05-31T21:06:44,2021-05-31T21:33:59,218,Pohjois-Haagan asema,212,Tunnelitie,12505,1630
2021-05-31T21:06:37,2021-05-31T21:33:59,218,Pohjois-Haagan asema,212,Tunnelitie,3175,1637
2021-05-31T21:06:27,2021-05-31T21:18:38,85,Jalavatie,116,Linnanmäki,2158,726
2021-05-31T21:06:02,2021-05-31T21:23:27,543,Otaranta,95,Munkkiniemen aukio,4224,1041
2021-05-31T21:06:01,2021-05-31T21:16:21,50,Melkonkuja,30,Itämerentori,3048,615
2021-05-31T21:06:00,2021-05-31T21:25:18,87,Kustaankatu,3,Kapteeninpuistikko,4821,1153
2021-05-31T21:06:00,2021-05-31T21:15:11,28,Lastenlehto,30,Itämerentori,1029,336
2021-05-31T21:05:26,2021-05-31T21:12:58,121,Vilhonvuorenkatu,16,Liisanpuistikko,1719,448
2021-05-31T21:05:14,2021-05-31T21:09:49,727,Ratsutori,711,Kirjurinkuja,969,272
2021-05-31T21:05:12,2021-05-31T21:12:28,9,Erottajan aukio,32,Eläinmuseo,920,433
2021-05-31T21:05:07,2021-05-31T21:15:13,41,Ympyrätalo,10,Kasarmitori,1764,601
2021-05-31T21:05:03,2021-05-31T21:08:51,126,Kalasatama (M),121,Vilhonvuorenkatu,655,233
2021-05-31T21:05:01,2021-05-31T21:14:03,549,Maarinranta,547,Jämeräntaival,1727,539
2021-05-31T21:04:57,2021-05-31T21:12:58,12,Kanavaranta,123,Näkinsilta,1490,475
2021-05-31T21:04:55,2021-05-31T21:11:14,55,Puistokaari,52,Heikkilänaukio,1436,379
2021-05-31T21:04:53,2021-05-31T21:26:45,521,Kulttuuriaukio,581,Niittykumpu (M),2536,1307
2021-05-31T21:04:52,2021-05-31T21:08:21,900,Orionintie,573,Urheilupuisto (M),855,205
2021-05-31T21:04:50,2021-05-31T21:27:16,126,Kalasatama (M),129,Pernajantie,1448,1277
2021-05-31T21:04:24,2021-05-31T21:11:46,9,Erottajan aukio,32,Eläinmuseo,927,437
2021-05-31T21:04:19,2021-05-31T21:09:11,625,Suomenlahdentie,901,Outotec,584,286
2021-05-31T21:04:17,2021-05-31T21:23:25,243,Mustikkamaa,260,Herttoniemi (M),3141,1108
2021-05-31T21:04:14,2021-05-31T21:21:56,36,Apollonkatu,58,Lauttasaarensilta,3279,1057
2021-05-31T21:04:00,2021-05-31T21:16:23,61,Länsisatamankatu,28,Lastenlehto,1931,738
2021-05-31T21:03:59,2021-05-31T21:10:27,39,Ooppera,45,Brahen kenttä,1482,383
2021-05-31T21:03:49,2021-05-31T21:13:18,221,Thalianaukio,104,Kriikunakuja,2677,569
2021-05-31T21:03:38,2021-05-31T21:08:55,265,Siilitie 9,263,Herttoniemen kirkko,1394,312
2021-05-31T21:03:14,2021-05-31T21:08:32,121,Vilhonvuorenkatu,124,Isoisänsilta,1142,316
2021-05-31T21:03:13,2021-05-31T21:11:48,213,Huopalahden asema,209,Takomotie,1952,511
2021-05-31T21:03:07,2021-05-31T21:16:39,70,Sammonpuistikko,72,Eteläinen Hesperiankatu,1082,811
2021-05-31T21:03:05,2021-05-31T21:18:50,57,Lauttasaaren ostoskeskus,503,Keilalahti,4137,944
2021-05-31T21:03:02,2021-05-31T21:13:34,20,Kaisaniemenpuisto,117,Brahen puistikko,2037,628
2021-05-31T21:03:00,2021-05-31T21:15:22,629,Piispanportti,581,Niittykumpu (M),1817,741
2021-05-31T21:02:52,2021-05-31T21:10:28,258,Abraham Wetterin tie,270,Tulisuontie,1623,452
2021-05-31T21:02:40,2021-05-31T21:14:08,20,Kaisaniemenpuisto,67,Perämiehenkatu,2095,685
2021-05-31T21:02:37,2021-05-31T21:13:33,20,Kaisaniemenpuisto,117,Brahen puistikko,2027,651
2021-05-31T21:02:35,2021-05-31T21:11:52,20,Kaisaniemenpuisto,49,Annankatu,1431,553
2021-05-31T21:02:32,2021-05-31T21:29:35,244,Relanderinaukio,124,Isoisänsilta,1894,1619
2021-05-31T21:02:30,2021-05-31T21:09:37,243,Mustikkamaa,126,Kalasatama (M),1513,423
2021-05-31T21:02:22,2021-05-31T21:15:35,629,Piispanportti,581,Niittykumpu (M),1786,789
2021-05-31T21:02:21,2021-05-31T21:08:37,133,Paavalinpuisto,115,Venttiilikuja,1523,371
2021-05-31T21:01:58,2021-05-31T21:08:14,40,Hakaniemi (M),12,Kanavaranta,1876,374
2021-05-31T21:01:55,2021-05-31T21:10:49,631,Friisilänaukio,627,Piispansilta,1439,527
2021-05-31T21:01:40,2021-05-31T21:15:22,16,Liisanpuistikko,5,Sepänkatu,3032,818
2021-05-31T21:01:21,2021-05-31T21:06:29,282,Karhulantie,280,Puotilan ostoskeskus,980,303
2021-05-31T21:01:13,2021-05-31T21:07:14,129,Pernajantie,136,Sofianlehdonkatu,1560,357
2021-05-31T21:01:08,2021-05-31T21:15:31,5,Sepänkatu,61,Länsisatamankatu,2088,859
2021-05-31T21:00:49,2021-05-31T21:18:52,20,Kaisaniemenpuisto,109,Hertanmäenkatu,4247,1079
2021-05-31T21:00:47,2021-05-31T21:10:01,124,Isoisänsilta,244,Relanderinaukio,1633,549
2021-05-31T21:00:41,2021-05-31T21:08:13,123,Näkinsilta,16,Liisanpuistikko,814,454
2021-05-31T21:00:30,2021-05-31T21:14:45,725,Rummunlyöjänkatu,711,Kirjurinkuja,2052,852
2021-05-31T21:00:26,2021-05-31T21:07:58,547,Jämeräntaival,533,Tekniikantie,1764,450
2021-05-31T21:00:23,2021-05-31T21:05:57,277,Marjaniemi,275,Itäkeskus (M),1204,333
2021-05-31T21:00:06,2021-05-31T21:10:45,43,Karhupuisto,78,Messeniuksenkatu,2544,636
2021-05-31T21:00:05,2021-05-31T21:06:38,149,Toinen linja,37,Töölönkatu,1843,388
2021-05-31T20:59:45,2021-05-31T21:12:40,5,Sepänkatu,5,Sepänkatu,2238,773
2021-05-31T20:59:44,2021-05-31T21:13:58,103,Vihdintie,80,Jäähalli,3263,850
2021-05-31T20:59:42,2021-05-31T21:03:59,243,Mustikkamaa,244,Relanderinaukio,914,252
2021-05-31T20:59:35,2021-05-31T21:05:18,32,Eläinmuseo,20,Kaisaniemenpuisto,1025,338
2021-05-31T20:59:31,2021-05-31T21:11:36,30,Itämerentori,77,Nordenskiöldinaukio,2876,721
2021-05-31T20:59:30,2021-05-31T21:27:38,19,Rautatientori / itä,64,Tyynenmerenkatu,2621,1684
2021-05-31T20:59:28,2021-05-31T21:08:12,114,Ratapihantie,44,Sörnäinen (M),1883,487
2021-05-31T20:59:26,2021-05-31T21:06:37,731,Leppävaarankäytävä,711,Kirjurinkuja,1076,426
2021-05-31T20:58:59,2021-05-31T21:24:53,114,Ratapihantie,44,Sörnäinen (M),1884,621
2021-05-31T20:58:49,2021-05-31T21:09:18,9,Erottajan aukio,63,Jätkäsaarenlaituri,1513,624
2021-05-31T20:58:43,2021-05-31T21:05:11,509,Revontulentie,573,Urheilupuisto (M),1492,384
2021-05-31T20:58:36,2021-05-31T21:27:40,59,Salmisaarenranta,515,Oravannahkatori,7459,1739
2021-05-31T20:58:35,2021-05-31T21:08:07,611,Matinkartanontie,607,Nuottaniementie,1598,569
2021-05-31T20:58:31,2021-05-31T21:05:00,109,Hertanmäenkatu,113,Pasilan asema,1119,387
2021-05-31T20:58:27,2021-05-31T21:24:55,126,Kalasatama (M),237,Aulangontie,6765,1586
2021-05-31T20:58:26,2021-05-31T21:05:14,109,Hertanmäenkatu,113,Pasilan asema,1047,402
2021-05-31T20:58:21,2021-05-31T21:25:05,126,Kalasatama (M),237,Aulangontie,6456,1599
2021-05-31T20:58:13,2021-05-31T21:13:05,96,Huopalahdentie,72,Eteläinen Hesperiankatu,3469,897
2021-05-31T20:58:11,2021-05-31T21:12:16,2,Laivasillankatu,26,Kamppi (M),2387,843
2021-05-31T20:58:11,2021-05-31T21:10:30,1,Kaivopuisto,69,Kalevankatu,2272,734
2021-05-31T20:58:01,2021-05-31T21:09:38,126,Kalasatama (M),137,Arabian kauppakeskus,2039,693
2021-05-31T20:58:01,2021-05-31T21:12:19,56,Luoteisväylä,547,Jämeräntaival,4568,858
2021-05-31T20:57:59,2021-05-31T21:13:46,117,Brahen puistikko,148,Juhana Herttuan tie,3616,943
2021-05-31T20:57:51,2021-05-31T20:58:20,509,Revontulentie,509,Revontulentie,0,24
2021-05-31T20:57:46,2021-05-31T21:09:34,9,Erottajan aukio,63,Jätkäsaarenlaituri,1521,704
2021-05-31T20:57:42,2021-05-31T21:10:48,745,Leppävaaran urheilupuisto,725,Rummunlyöjänkatu,1451,782
2021-05-31T20:57:36,2021-05-31T21:11:33,246,Tupasaarentie,259,Petter Wetterin tie,1976,833
2021-05-31T20:57:29,2021-05-31T20:57:46,96,Huopalahdentie,96,Huopalahdentie,0,11
2021-05-31T20:57:25,2021-05-31T21:01:32,77,Nordenskiöldinaukio,82,Töölöntulli,932,246
2021-05-31T20:57:17,2021-05-31T21:02:26,122,Lintulahdenkatu,126,Kalasatama (M),1128,307
2021-05-31T20:56:59,2021-05-31T21:00:52,305,Kalkkihiekantie,306,Kauppakeskus Columbus,610,228
2021-05-31T20:56:56,2021-05-31T21:15:26,126,Kalasatama (M),141,Intiankatu,2570,1106
2021-05-31T20:56:55,2021-05-31T21:05:59,31,Marian sairaala,27,Eerikinkatu,1123,540
2021-05-31T20:56:50,2021-05-31T21:19:53,6,Hietalahdentori,13,Merisotilaantori,3128,1378
2021-05-31T20:56:50,2021-05-31T21:13:01,120,Mäkelänkatu,38,Töölöntori,2711,968
2021-05-31T20:56:33,2021-05-31T21:01:00,597,Linnakepolku,585,Haukilahdenaukio,951,262
